directory,filename,nrVertices,nrFaces,avgX,avgY,AvgZ,minX,maxX,minY,maxY,minZ,maxZ
13,m1353,2124,4147,-0.504497,-0.040640,-0.657270,-1,-0.021078,-1,1,-1,-0.345040
13,m1354,5724,11368,0.056737,-0.687728,-0.490608,-1,1,-1,-0.463556,-1,0.010269
13,m1355,7730,13354,-0.087417,-0.073736,-0.731900,-1,0.756320,-1,1,-1,-0.362082
13,m1356,1946,3301,0.226256,-0.501034,-0.257954,-1,1,-1,0.240937,-1,0.397406
13,m1357,9664,32216,0.092739,-0.772341,-0.579061,-1,1,-1,-0.698994,-1,-0.159286
13,m1358,1196,1989,-0.545445,-0.785989,0.115769,-1,-0.095326,-1,-0.567070,-1,1
13,m1359,265,508,-0.532476,-0.624128,-0.070097,-1,-0.060606,-1,-0.303030,-1,1
13,m1360,2904,4231,-0.563236,-0.730238,-0.284381,-1,-0.126705,-1,-0.562947,-1,1
13,m1361,1038,2008,-0.150769,-0.790585,0.118783,-1,0.719486,-1,-0.594274,-1,1
13,m1362,13685,22929,-0.064191,-0.767984,-0.269664,-1,1,-1,-0.583568,-1,0.460842
13,m1363,28709,36002,-0.230294,0.043464,-0.771045,-1,0.540335,-1,1,-1,-0.449276
13,m1364,9018,18251,-0.058048,-0.088273,-0.706533,-1,0.756318,-1,1,-1,-0.362082
13,m1365,718,1196,-0.285030,-0.251913,-0.828227,-1,1,-1,0.527250,-1,-0.629459
13,m1366,568,1067,-0.526040,0.187330,-0.855449,-1,-0.048870,-1,1,-1,-0.535716
13,m1367,26324,51359,-0.607957,-0.793371,-0.041493,-1,-0.217404,-1,-0.687396,-1,1
13,m1368,31275,59746,-0.647224,-0.820893,-0.225816,-1,-0.293065,-1,-0.764592,-1,1
13,m1369,1004,1720,-0.172077,-0.599574,-0.793150,-1,1,-1,-0.199259,-1,-0.629657
13,m1370,1748,3401,-0.571045,-0.683839,0.147313,-1,-0.142091,-1,-0.513286,-1,1
13,m1371,1558,2565,-0.585669,-0.793702,0.302879,-1,-0.165221,-1,-0.588326,-1,1
13,m1372,3366,6344,-0.243800,0.372981,-0.817928,-1,0.519581,-1,1,-1,-0.658457
13,m1373,6098,11598,-0.536520,0.076824,-0.684227,-1,-0.066196,-1,1,-1,-0.490436
13,m1374,8080,15517,-0.625983,0.059275,-0.807217,-1,-0.246455,-1,1,-1,-0.708339
13,m1375,1694,3431,-0.153899,-0.733650,0.159248,-1,0.690141,-1,-0.188733,-1,1
13,m1376,467,944,0.017592,-0.880840,-0.759972,-1,1,-1,-0.692495,-1,-0.520000
13,m1377,122010,205083,-0.015335,-0.823695,0.000068,-1,1,-1,-0.553613,-1,0.999994
13,m1378,2059,3804,0.001081,-0.849812,-0.000331,-1,1,-1,-0.734693,-1,1
13,m1379,1018,1858,0.005768,-0.891277,-0.001498,-1,0.999972,-1,-0.814543,-1,1
13,m1380,11926,20996,-0.000001,-0.624260,-0.019104,-1,1,-1,-0.238613,-1,1
13,m1381,14225,28037,-0.025277,-0.494874,0.027571,-1,1,-1,-0.107261,-1,1
13,m1382,7006,14044,-0.058361,-0.745496,0.001965,-1,1,-1,-0.456044,-1,1
13,m1383,8722,31296,-0.000000,-0.764239,0.000000,-1,1,-1,-0.543771,-1,1
13,m1384,3820,7460,-0.027915,-0.827484,0.016696,-1,0.960507,-1,-0.641674,-1,1
13,m1385,11132,20663,0.001413,-0.881660,-0.000471,-1,1,-1,-0.393691,-1,1
13,m1386,1707,3384,-0.004352,-0.644348,-0.031243,-1,1,-1,-0.291758,-1,0.908975
13,m1387,225,446,-0.000000,-0.772363,-0.000000,-1,1,-1,-0.472726,-1,1
13,m1388,422,789,-0.363407,-0.206042,-0.006198,-1,0.325850,-1,1,-1,0.944160
13,m1389,563,1140,0.000001,-0.409608,-0.002606,-1,1,-1,0.219926,-1,0.738539
13,m1390,2097,3941,-0.015088,-0.835316,0.013547,-1,1,-1,-0.638036,-1,1
13,m1391,1638,2978,-0.001949,-0.812783,-0.619878,-1,1,-1,-0.458320,-1,-0.250836
13,m1392,14112,26014,0.001590,-0.335718,-0.338486,-1,1,-1,0.266773,-1,0.231640
13,m1393,1020,1899,-0.328502,-0.597604,0.107699,-1,0.349206,-1,-0.325396,-1,1
13,m1394,10249,19698,-0.796259,-0.002237,-0.758553,-1,-0.330929,-1,1,-1,-0.460451
13,m1395,818,1221,-0.429118,-0.143483,-0.397556,-1,-0.267326,-1,1,-1,0.254198
13,m1396,1353,2476,-0.360698,0.453444,-0.805014,-1,0.293827,-1,1,-1,-0.232855
13,m1397,10067,18674,-0.263927,-0.791337,-0.368309,-1,0.472434,-1,-0.212221,-1,1
13,m1398,4509,8748,-0.292916,-0.849933,0.070986,-1,0.412278,-1,0.021966,-1,1
13,m1399,357,613,-0.260091,-0.499235,0.214952,-1,0.487379,-1,-0.250484,-1,1
14,m1400,3574,5323,-0.362792,0.177427,-0.822920,-1,0.273922,-1,1,-1,-0.244943
14,m1401,13910,27535,-0.214568,0.002197,-0.130584,-1,0.572128,-1,1,-1,0.738063
14,m1402,209,616,-0.199938,0.001558,-0.168043,-1,0.649648,-1,1,-1,0.656160
14,m1403,890,1680,0.000000,-0.371734,-0.008400,-1,1,-1,0.236518,-1,0.752577
14,m1404,33182,62933,-0.379609,-0.573049,-0.235935,-1,0.242349,-1,-0.125299,-1,1
14,m1405,209,616,-0.169029,0.001386,-0.148368,-1,0.654204,-1,1,-1,0.654210
14,m1406,259,894,0.596064,-0.780109,-0.491690,-1,1,-1,-0.617049,-1,0.025415
14,m1407,3099,6073,-0.168841,0.503429,-0.751628,-1,0.662516,-1,1,-1,-0.522402
14,m1408,1293,2496,-0.150896,-0.649260,-0.433452,-1,0.698208,-1,-0.313834,-1,1
14,m1409,769,1277,-0.506609,-0.756953,-0.149405,-1,1,-1,-0.550396,-1,0.704467
14,m1410,5986,9528,0.306062,-0.154545,-0.766664,-1,1,-1,0.691868,-1,-0.496237
14,m1411,794,1368,0.142116,-0.786336,-0.607190,-1,1,-1,-0.433122,-1,-0.227171
14,m1412,4461,6962,0.291345,-0.763598,-0.677848,-1,1,-1,-0.416583,-1,-0.325072
14,m1413,324,566,-0.536004,-0.521928,0.041734,-1,-0.072008,-1,-0.200832,-1,1
14,m1414,10241,19743,-0.550791,-0.755937,-0.182703,-1,-0.103192,-1,-0.299920,-1,1
14,m1415,6385,12561,-0.629462,-0.764495,-0.200912,-1,-0.273865,-1,-0.430114,-1,1
14,m1416,11060,20920,-0.470384,-0.674414,0.042034,-1,0.056101,-1,-0.411099,-1,1
14,m1417,9538,17822,-0.224419,-0.630093,0.023355,-1,0.524114,-1,-0.121152,-1,1
14,m1418,486,760,-0.481602,-0.557729,-0.131488,-1,0.053021,-1,-0.264459,-1,1
14,m1419,2338,4420,-0.088295,-0.495756,-0.829932,-1,1,-1,0.008408,-1,-0.454217
14,m1420,10210,19631,-0.519759,-0.723808,-0.032865,-1,-0.094861,-1,-0.171901,-1,1
14,m1421,2476,4188,-0.106995,-0.382624,-0.591191,-1,1,-1,0.238057,-1,0.133825
14,m1422,1289,1762,-0.686945,-0.125733,-0.673387,-1,-0.312099,-1,1,-1,-0.520350
14,m1423,15183,13902,-0.654480,-0.824613,-0.245250,-1,-0.307514,-1,-0.343583,-1,1
14,m1424,760,1244,-0.182982,-0.832075,-0.382483,-1,1,-1,-0.421101,-1,0.237318
14,m1425,6350,12533,-0.666686,-0.857854,-0.291047,-1,-0.331798,-1,-0.527301,-1,1
14,m1426,27275,53728,-0.517687,-0.770497,-0.066546,-1,-0.041375,-1,-0.229594,-1,1
14,m1427,757,1084,0.010878,-0.899198,-0.834690,-1,1,-1,-0.590023,-1,-0.670316
14,m1428,817,1083,-0.032660,-0.882767,-0.872273,-1,1,-1,-0.547646,-1,-0.744547
14,m1429,749,1039,-0.063225,-0.886228,-0.886969,-1,1,-1,-0.417554,-1,-0.773937
14,m1430,774,1032,-0.049111,-0.883279,-0.880100,-1,1,-1,-0.279766,-1,-0.760200
14,m1431,674,960,-0.030910,-0.892969,-0.840324,-1,1,-1,-0.382070,-1,-0.680646
14,m1432,573,822,0.038572,-0.873914,-0.900469,-1,1,-1,-0.500726,-1,-0.801160
14,m1433,926,1227,-0.002970,-0.845016,-0.820601,-1,1,-1,-0.393133,-1,-0.641202
14,m1434,600,1077,-0.465228,-0.746582,0.055349,-1,-0.058274,-1,-0.470404,-1,1
14,m1435,4241,4887,-0.796279,-0.676556,-0.246772,-1,-0.591242,-1,-0.203112,-1,1
14,m1436,1704,3340,-0.862018,-0.828003,0.023152,-1,-0.724276,-1,-0.610956,-1,1
14,m1437,658,930,-0.073749,-0.896593,-0.890127,-1,1,-1,-0.452714,-1,-0.784497
14,m1438,1309,2454,-0.114587,-0.869442,-0.840663,-1,1,-1,-0.646337,-1,-0.657072
14,m1439,428,848,-0.104428,-0.823709,-0.897606,-1,1,-1,-0.486947,-1,-0.794318
14,m1440,4230,5977,0.271933,-0.841775,-0.803866,-1,1,-1,-0.585457,-1,-0.500693
14,m1441,3153,4116,0.055052,-0.675671,-0.776305,-1,1,-1,-0.156977,-1,-0.547665
14,m1442,6859,12554,-0.853531,-0.765058,-0.503750,-1,-0.705299,-1,-0.409987,-1,1
14,m1443,33376,65182,-0.902880,-0.787908,-0.121987,-1,-0.805339,-1,-0.358371,-1,1
14,m1444,6251,11722,-0.778233,-0.784852,-0.242466,-1,-0.565223,-1,-0.085642,-1,1
14,m1445,3516,7029,0.018540,-0.857783,-0.762573,-1,1,-1,-0.728933,-1,-0.538375
14,m1446,6122,10530,0.003585,-0.858334,-0.746996,-1,1,-1,-0.715992,-1,-0.537659
14,m1447,3189,6000,-0.898359,-0.916696,-0.554411,-1,-0.796048,-1,-0.675617,-1,1
14,m1448,182,328,-0.831653,-0.530459,-0.419087,-1,-0.660869,-1,1,-1,0.382608
14,m1449,330,660,-0.792840,-0.420521,-0.042130,-1,-0.581265,-1,0.735364,-1,1
14,m1450,98,156,-0.775275,-0.667664,-0.165976,-1,-0.550562,-1,0.722922,-1,1
14,m1451,775,1498,-0.835233,0.064229,-0.327910,-1,-0.670537,-1,1,-1,0.403061
14,m1452,776,1452,-0.483336,-0.633992,-0.854036,-1,0.218004,-1,1,-1,-0.718752
14,m1453,7994,15870,-0.571706,-0.311931,-0.190019,-1,-0.126129,-1,0.401989,-1,1
14,m1454,325,598,-0.354881,-0.482866,-0.018973,-1,0.289215,-1,0.675770,-1,1
14,m1455,314,576,-0.601891,-0.545166,-0.107447,-1,-0.205392,-1,0.433882,-1,1
14,m1456,497,935,-0.073127,-0.213552,-0.741982,-1,0.805987,-1,1,-1,-0.483964
14,m1457,2333,4485,-0.629199,-0.434814,0.013563,-1,-0.262743,-1,0.204905,-1,1
14,m1458,2509,4698,0.025741,-0.176476,-0.446174,-1,1,-1,0.822905,-1,0.115398
14,m1459,331,531,-0.123699,-0.704052,-0.591643,-1,1,-1,0.346116,-1,-0.167874
14,m1460,4892,9510,-0.300436,-0.687941,-0.041758,-1,0.374503,-1,0.039661,-1,1
14,m1461,12526,23024,-0.269851,-0.790465,0.118762,-1,0.460370,-1,0.028208,-1,1
14,m1462,4916,9500,-0.449313,-0.775416,0.152835,-1,0.101806,-1,0.052530,-1,1
14,m1463,629,1236,-0.026150,-0.893346,-0.897635,-1,1,-1,-0.707042,-1,-0.794926
14,m1464,2873,5534,-0.820327,-0.759280,0.205017,-1,-0.644800,-1,-0.331703,-1,1
14,m1465,6923,10583,0.042768,-0.821889,-0.880294,-1,1,-1,-0.574206,-1,-0.733133
14,m1466,9736,18939,-0.848141,-0.828680,-0.207553,-1,-0.695756,-1,-0.605076,-1,1
14,m1467,574,1076,-0.857289,-0.785491,0.033203,-1,-0.716785,-1,-0.432141,-1,1
14,m1468,467,684,-0.036669,-0.788044,-0.823610,-1,1,-1,-0.574425,-1,-0.675804
14,m1469,1724,3176,-0.890256,-0.794505,-0.342877,-1,-0.780581,-1,-0.446295,-1,1
14,m1470,145,270,-0.891261,-0.890873,-0.125072,-1,-0.794937,-1,-0.707044,-1,1
14,m1471,2511,3552,0.119540,-0.753360,-0.549309,-1,1,-1,-0.315131,-1,-0.098619
14,m1472,524,846,-0.604683,-0.417216,-0.017044,-1,-0.196931,-1,0.140665,-1,1
14,m1473,2192,4448,0.016752,-0.536573,-0.693768,-1,1,-1,0.121354,-1,-0.391430
14,m1474,2811,4454,-0.781708,0.120347,-0.370189,-1,-0.565011,-1,1,-1,0.204352
14,m1475,6049,12065,-0.028513,-0.596537,-0.763745,-1,1,-1,0.028314,-1,-0.563510
14,m1476,436,916,-0.717957,-0.473703,0.042586,-1,-0.421737,-1,0.157312,-1,1
14,m1477,22682,44727,-0.006950,-0.394230,-0.614009,-1,1,-1,0.244307,-1,-0.260987
14,m1478,2769,5049,-0.034298,-0.526959,-0.800571,-1,1,-1,0.235086,-1,-0.581945
14,m1479,12097,22065,-0.093399,-0.465870,-0.502266,-1,1,-1,0.158316,-1,-0.037411
14,m1480,9543,18238,-0.576244,-0.471148,-0.042706,-1,-0.112771,-1,0.283853,-1,1
14,m1481,547,1038,-0.659788,-0.475557,-0.037333,-1,-0.319773,-1,0.166206,-1,1
14,m1482,15291,29064,-0.062507,-0.679028,-0.630156,-1,1,-1,-0.356255,-1,0.192872
14,m1483,46407,90616,-0.627727,-0.627321,-0.114260,-1,-0.320286,-1,0.098093,-1,1
14,m1484,118,180,-0.591445,-0.471622,0.049142,-1,-0.175516,-1,0.117899,-1,1
14,m1485,6148,12263,-0.558543,-0.665792,0.057034,-1,-0.163783,-1,-0.083507,-1,1
14,m1486,5911,11230,-0.561035,-0.663640,0.028627,-1,-0.120914,-1,-0.217491,-1,1
14,m1487,7454,15436,-0.522698,-0.708504,0.114796,-1,-0.043716,-1,-0.213844,-1,1
14,m1488,4952,9223,-0.440228,-0.543797,0.067282,-1,0.144853,-1,0.014337,-1,1
14,m1489,1684,3352,-0.503291,-0.637763,-0.054251,-1,0.010861,-1,-0.009143,-1,1
14,m1490,2868,5566,0.106160,-0.470223,-0.506043,-1,1,-1,0.034583,-1,-0.152630
14,m1491,55694,116942,-0.522142,-0.682289,-0.097231,-1,0.060086,-1,-0.072463,-1,1
14,m1492,5914,10880,-0.490254,-0.578080,0.018355,-1,-0.001049,-1,0.197032,-1,1
14,m1493,59207,116955,-0.416449,-0.684788,0.095268,-1,0.098387,-1,-0.061333,-1,1
14,m1494,830,2016,-0.451617,-0.687259,0.043139,-1,0.003962,-1,-0.268621,-1,1
14,m1495,6870,13402,0.095731,-0.550480,-0.791755,-1,1,-1,-0.101335,-1,-0.308232
14,m1496,8404,16736,-0.630497,-0.676429,0.049351,-1,-0.265057,-1,-0.302975,-1,1
14,m1497,3655,7234,-0.328369,-0.796158,-0.665415,-1,1,-1,-0.363002,-1,-0.330754
14,m1498,5514,10500,-0.631310,-0.760476,0.275856,-1,-0.263091,-1,-0.428137,-1,1
14,m1499,15465,31813,-0.202419,-0.695309,-0.471690,-1,1,-1,-0.248133,-1,0.045570
15,m1500,1644,3260,-0.576107,-0.746203,0.173293,-1,-0.152251,-1,-0.250724,-1,1
15,m1501,23868,47613,-0.466426,-0.606142,0.051735,-1,0.075787,-1,-0.151004,-1,1
15,m1502,4970,7120,0.028252,-0.810545,-0.483092,-1,1,-1,-0.618093,-1,0.010179
15,m1503,24786,50685,-0.159432,-0.861951,-0.813458,-1,1,-1,-0.597276,-1,-0.627423
15,m1504,1621,3269,-0.552101,-0.849859,0.016184,-1,-0.104280,-1,-0.604830,-1,1
15,m1505,10969,21007,-0.614518,-0.858872,-0.034834,-1,-0.228825,-1,-0.609539,-1,1
15,m1506,4284,7879,-0.433836,0.019617,-0.683985,-1,0.132425,-1,1,-1,-0.468977
15,m1507,6514,12769,-0.564183,-0.858950,-0.096797,-1,-0.131076,-1,-0.604040,-1,1
15,m1508,4336,10492,0.070409,-0.866816,-0.584006,-1,1,-1,-0.604979,-1,-0.168575
15,m1509,47558,95045,-0.441036,-0.750952,0.065583,-1,0.110665,-1,-0.239086,-1,1
15,m1510,54710,109357,-0.505963,-0.833705,0.091242,-1,-0.025187,-1,-0.536145,-1,1
15,m1511,10828,20577,-0.407137,-0.844027,0.119479,-1,0.170337,-1,-0.524392,-1,1
15,m1512,6816,11468,0.001773,-0.626821,-0.831714,-1,1,-1,-0.253453,-1,-0.531023
15,m1513,13106,20844,0.320752,-0.566780,-0.821480,-1,1,-1,-0.131076,-1,-0.420978
15,m1514,18662,36856,-0.568820,-0.751354,0.090452,-1,-0.090440,-1,-0.503653,-1,1
15,m1515,250,391,-0.503551,-0.822866,0.127421,-1,-0.007661,-1,-0.550756,-1,1
15,m1516,12279,24863,-0.579440,0.028043,-0.822518,-1,-0.163345,-1,1,-1,-0.444699
15,m1517,3956,7448,-0.562700,-0.779143,0.096285,-1,-0.128638,-1,-0.370095,-1,1
15,m1518,7486,14482,-0.598839,-0.808269,0.024742,-1,-0.196339,-1,-0.386032,-1,1
15,m1519,4275,7958,-0.629026,-0.774145,0.072098,-1,-0.258709,-1,-0.478324,-1,1
15,m1520,378,904,-0.469969,-0.059161,-0.793766,-1,0.049162,-1,1,-1,-0.515160
15,m1521,308,580,-0.591614,-0.817711,0.046902,-1,-0.185135,-1,-0.485337,-1,1
15,m1522,2676,4713,-0.594995,-0.776830,-0.138685,-1,-0.193160,-1,-0.450552,-1,1
15,m1523,1830,3640,0.000781,-0.694250,-0.551674,-1,1,-1,-0.306889,-1,-0.148316
15,m1524,1517,3014,-0.577174,-0.774396,-0.017542,-1,-0.154451,-1,-0.340672,-1,1
15,m1525,10545,21450,-0.551620,-0.096182,-0.810176,-1,-0.103975,-1,1,-1,-0.304444
15,m1526,320,560,-0.573827,-0.785465,0.090907,-1,-0.147263,-1,-0.448678,-1,1
15,m1527,7315,14450,-0.143489,-0.713049,-0.183909,-1,1,-1,-0.351316,-1,0.856442
15,m1528,18656,37254,-0.632616,-0.771655,0.009899,-1,-0.264577,-1,-0.461581,-1,1
15,m1529,4168,7412,-0.585453,-0.763799,0.090121,-1,-0.151518,-1,-0.352278,-1,1
15,m1530,1268,2286,-0.028949,-0.719784,-0.605977,-1,1,-1,-0.423000,-1,-0.212000
15,m1531,2170,4060,0.031582,-0.768529,-0.628624,-1,1,-1,-0.371503,-1,-0.257505
15,m1532,132,134,-0.544347,-0.788805,-0.013068,-1,-0.100537,-1,-0.217933,-1,1
15,m1533,7374,14462,-0.625461,-0.764696,-0.039768,-1,-0.242834,-1,-0.447423,-1,1
15,m1534,14924,36397,-0.560109,-0.742488,0.149139,-1,-0.119175,-1,-0.337684,-1,1
15,m1535,15178,29304,-0.625928,-0.767381,0.228226,-1,-0.265463,-1,-0.440023,-1,1
15,m1536,1503,3653,-0.398665,-0.058877,-0.504692,-1,0.272638,-1,1,-1,0.000749
15,m1537,381,1416,-0.654205,-0.850074,-0.068254,-1,-0.308411,-1,-0.635514,-1,1
15,m1538,1830,3640,0.000781,-0.806902,-0.586811,-1,1,-1,-0.472714,-1,-0.173659
15,m1539,8254,16515,-0.525315,-0.778827,-0.141756,-1,-0.050590,-1,-0.460832,-1,1
15,m1540,8492,16860,0.143061,-0.820732,-0.583707,-1,1,-1,-0.494750,-1,-0.167265
15,m1541,72974,146629,-0.531535,-0.832847,0.123933,-1,-0.071362,-1,-0.516699,-1,1
15,m1542,4384,7414,-0.513404,-0.713753,-0.067339,-1,-0.052352,-1,-0.325236,-1,1
15,m1543,386,548,-0.125235,-0.741200,-0.544883,-1,1,-1,-0.455642,-1,-0.089718
15,m1544,60326,116378,-0.529213,-0.845552,-0.116199,-1,-0.042470,-1,-0.521901,-1,1
15,m1545,8278,14914,-0.028007,-0.765161,-0.550566,-1,1,-1,-0.464716,-1,-0.101442
15,m1546,9068,15012,-0.017649,-0.422065,-0.748477,-1,1,-1,0.155890,-1,-0.469436
15,m1547,249,440,0.030000,-0.728885,-0.427257,-1,1,-1,-0.491882,-1,0.149874
15,m1548,8278,14914,-0.028007,-0.765161,-0.550566,-1,1,-1,-0.464716,-1,-0.101442
15,m1549,381,1416,-0.653179,-0.847454,0.068463,-1,-0.306358,-1,-0.630059,-1,1
15,m1550,9369,17526,-0.548245,-0.787084,0.113329,-1,-0.096249,-1,-0.487478,-1,1
15,m1551,18528,35465,-0.102028,-0.776779,-0.566418,-1,1,-1,-0.490512,-1,-0.107137
15,m1552,5247,10474,0.061597,-0.771916,-0.586370,-1,1,-1,-0.372202,-1,-0.170920
15,m1553,1239,1915,0.044871,-0.736556,-0.529434,-1,1,-1,-0.417893,-1,-0.057272
15,m1554,1558,3762,-0.215644,-0.780936,0.037336,-1,0.477046,-1,-0.434316,-1,1
15,m1555,16607,30255,0.171223,-0.710623,-0.677677,-1,1,-1,-0.170067,-1,-0.374150
15,m1556,35131,119540,-0.013907,-0.706451,-0.641600,-1,1,-1,-0.350114,-1,-0.282882
15,m1557,8489,16656,-0.063560,-0.702081,-0.591976,-1,1,-1,-0.252240,-1,-0.187299
15,m1558,6943,11791,-0.666013,-0.736196,-0.075005,-1,-0.321547,-1,-0.406110,-1,1
15,m1559,15606,30000,-0.600331,-0.514015,0.031440,-1,-0.176583,-1,0.087636,-1,1
15,m1560,21686,43584,-0.001232,-0.369425,-0.529337,-1,1,-1,0.275000,-1,0.361903
15,m1561,332,558,-0.474399,-0.606565,-0.132907,-1,0.049610,-1,0.001777,-1,1
15,m1562,12016,21840,-0.002969,-0.480453,-0.337569,-1,1,-1,0.339082,-1,0.324398
15,m1563,616,1114,-0.292111,-0.618698,-0.065585,-1,0.418328,-1,0.007345,-1,1
15,m1564,1346,2697,-0.334438,-0.453707,-0.009806,-1,0.326514,-1,0.154305,-1,1
15,m1565,9011,14948,-0.143391,-0.075546,-0.020400,-1,0.933356,-1,0.809484,-1,1
15,m1566,23624,46968,0.399962,-0.671150,-0.210639,-1,1,-1,-0.293352,-1,0.026052
15,m1567,162,216,-0.485898,-0.568961,-0.043434,-1,-0.001728,-1,0.377863,-1,1
15,m1568,4941,10000,-0.680059,-0.589624,-0.325293,-1,-0.360166,-1,0.088798,-1,1
15,m1569,9585,16122,-0.237708,-0.557865,-0.651891,-1,1,-1,0.089337,-1,-0.368465
15,m1570,1445,3479,-0.789051,-0.762925,0.257108,-1,-0.562032,-1,-0.290985,-1,1
15,m1571,12792,23350,-0.700129,-0.764926,-0.057249,-1,-0.385419,-1,-0.183112,-1,1
15,m1572,9614,18340,-0.834643,-0.876336,0.149127,-1,-0.660796,-1,-0.493636,-1,1
15,m1573,1461,2788,-0.707729,-0.714009,-0.603713,-1,-0.447175,-1,-0.372714,-1,1
15,m1574,3780,7402,-0.600490,-0.772568,0.039017,-1,-0.170848,-1,-0.083903,-1,1
15,m1575,47209,92176,-0.604416,-0.705873,0.057729,-1,-0.216413,-1,-0.057236,-1,1
15,m1576,3519,7038,-0.017078,-0.653367,-0.691129,-1,1,-1,-0.252785,-1,-0.382775
15,m1577,4946,9918,-0.807662,-0.787877,0.010717,-1,-0.610895,-1,-0.337211,-1,1
15,m1578,333,574,-0.810101,-0.830026,0.082670,-1,-0.613196,-1,-0.273653,-1,1
15,m1579,6906,13359,-0.825780,-0.820804,0.043032,-1,-0.639792,-1,-0.298678,-1,1
15,m1580,1400,2568,-0.074035,-0.602728,-0.650175,-1,1,-1,-0.205608,-1,-0.250768
15,m1581,11299,22000,-0.844588,-0.834940,0.065250,-1,-0.689600,-1,-0.456838,-1,1
15,m1582,8239,16328,-0.820949,-0.758267,0.051964,-1,-0.642236,-1,-0.477451,-1,1
15,m1583,309,573,-0.676865,-0.546864,0.123995,-1,-0.371427,-1,0.142857,-1,1
15,m1584,174,316,0.000000,-0.717755,-0.620733,-1,1,-1,0.016949,-1,-0.260417
15,m1585,5303,10241,-0.715971,-0.627146,-0.002962,-1,-0.416204,-1,-0.212507,-1,1
15,m1586,5520,10614,-0.697206,-0.711411,-0.245815,-1,-0.413874,-1,-0.258634,-1,1
15,m1587,4658,8999,-0.681339,-0.743858,-0.000528,-1,-0.362261,-1,-0.056543,-1,1
15,m1588,4400,7716,-0.743677,-0.804694,0.031787,-1,-0.484543,-1,-0.140992,-1,1
15,m1589,3782,7223,-0.000824,-0.813016,-0.759178,-1,0.990480,-1,-0.523129,-1,1
15,m1590,7658,14804,0.070724,-0.841649,0.000205,-1,1,-1,-0.502499,-1,1
15,m1591,7339,14472,-0.001303,-0.818605,0.000531,-1,0.999996,-1,-0.492583,-1,1
15,m1592,3287,5968,-0.002744,-0.839192,0.000009,-1,1,-1,-0.636120,-1,1
15,m1593,25650,50984,-0.006244,-0.762073,-0.000004,-1,1,-1,-0.490143,-1,0.999985
15,m1594,12623,24718,0.003604,-0.913149,0.000246,-1,1,-1,-0.756251,-1,1
15,m1595,60671,121343,-0.376379,-0.812446,-0.047194,-1,1,-1,-0.647834,-1,1
15,m1596,16803,33047,-0.500499,-0.874629,0.200520,-1,0.124998,-1,-0.734213,-1,1
15,m1597,9978,22448,0.019183,-0.773645,-0.019414,-1,1,-1,-0.355337,-1,1
15,m1598,1182,2360,-0.559697,-0.101963,-0.559697,-1,-0.119396,-1,1,-1,-0.119396
15,m1599,250,496,-0.553519,-0.192668,-0.553519,-1,-0.107038,-1,1,-1,-0.107038
16,m1600,416,828,-0.554110,-0.174723,-0.555424,-1,-0.116482,-1,1,-1,-0.116528
16,m1601,6727,13450,-0.440321,-0.089244,-0.439053,-1,0.118160,-1,1,-1,0.115389
16,m1602,1542,3080,-0.599955,0.115468,-0.599955,-1,-0.199907,-1,1,-1,-0.199907
16,m1603,389,772,-0.627135,-0.017017,-0.621550,-1,-0.243455,-1,1,-1,-0.243455
16,m1604,214,419,-0.588741,0.049534,-0.650443,-1,-0.180886,-1,1,-1,-0.180886
16,m1605,89,168,-0.333464,-0.011985,-0.251967,-1,0.333333,-1,1,-1,0.333333
16,m1606,2386,4750,-0.416853,0.079987,-0.364805,-1,0.272802,-1,1,-1,0.258013
16,m1607,802,1600,-0.480219,0.028110,-0.480220,-1,0.039562,-1,1,-1,0.039562
16,m1608,242,480,-0.157895,-0.002030,-0.157895,-1,0.684210,-1,1,-1,0.684210
16,m1609,154,304,-0.472245,0.003254,-0.472245,-1,0.055509,-1,1,-1,0.055509
16,m1610,6094,12192,-0.340916,-0.462805,-0.346258,-1,0.307659,-1,1,-1,0.306987
16,m1611,1474,2944,-0.055604,-0.487310,-0.487311,-1,1,-1,0.025379,-1,0.025379
16,m1612,1282,2600,-0.579841,0.096298,-0.579839,-1,-0.159684,-1,1,-1,-0.159678
16,m1613,282,560,-0.566611,0.074031,-0.566610,-1,-0.133221,-1,1,-1,-0.133221
16,m1614,390,776,-0.567767,0.157932,-0.568335,-1,-0.130659,-1,1,-1,-0.130659
16,m1615,11923,22842,-0.668702,-0.825415,-0.022800,-1,-0.337166,-1,-0.659909,-1,1
16,m1616,8482,16820,-0.066559,-0.806834,-0.667761,-1,1,-1,-0.641962,-1,-0.332135
16,m1617,912,1788,-0.017465,-0.914545,-0.701543,-1,1,-1,-0.802651,-1,-0.433493
16,m1618,23584,46784,-0.694523,-0.810695,0.018146,-1,-0.401484,-1,-0.692859,-1,1
16,m1619,810,1588,-0.658584,-0.855889,-0.034370,-1,-0.317331,-1,-0.586823,-1,1
16,m1620,301,888,-0.165790,0.015713,0.045866,-1,0.643857,-1,1,-1,0.903286
16,m1621,400,724,0.000001,-0.851234,0.010258,-1,1,-1,-0.719764,-1,0.863065
16,m1622,1054,2130,-0.022413,-0.146921,0.174201,-1,0.971015,-1,0.782608,-1,1
16,m1623,21013,40348,-0.099126,-0.203269,-0.057517,-1,1,-1,0.872671,-1,0.884962
16,m1624,50184,100400,-0.554737,-0.515683,-0.001672,-1,0.634520,-1,-0.200364,-1,1
